Warehouse code	Item code	Item Description	Stock on Hand
ZBF12T	52141601PA01114	Filter GWS6001PPI Overflow	1
ZBF12T	52141601PA01123	Overflow hose GWS6502PPC Upper	1
ZBF12T	52141601PA01126	Fan GWS6502PPC Coolinf	1
ZBF12T	52141601PA01127	Valve GWS6502PPC Core Chenyang	2
ZBF12T	52141601PA01129	Seal GWS6502PPC Ring Chenyang	1
ZBF12T	52141601PA01130	Cap GWS6502PPC Screw Chenyang	2
ZBF12T	52141601PA01133	Pad GWS6502 Motor upper	4
ZBF12T	52141601PA01134	Pad GWS6502 Motor down	2
ZBF12T	52141601PA01137	Plate GWS6502PPC Brake	1
ZBF12T	52141601PA01178	Valve GWS7002PPC Assy Chenyang	2
ZBF12T	52141601PA01180	Cap GWS7002PPC Stopper	2
ZBF12T	52141601PA01181	Cap GWS7002PPC Inner Chenyang	2
ZBF12T	52141601PA01184	Net asy GWS7002PPC Chenyang	3
ZBF12T	52141601PA01186	Castor assy GWS7002PPC	1
ZBF12T	52141601PA01187	Frame GWS7002PPC Coral Pink	2
ZBF12T	52141601PA01188	Pin GWS7002PPC Axis forlock	1
ZBF12T	52141601PA01199	Joint shaft GDS950 Assy Leslie	1
ZBF12T	52141601PA01202	Castor assy GDS950 Leslie	1
ZBF12T	52141601PA01230	Drain drawstring GWS8002PPC	3
ZBF12T	52141601PA01232	Handle GWS8002PPC Spin cover	2
ZBF12T	52141601PA01234	Bal rng st GWS8002PPC Chenyang	1
ZBF12T	52141601PA01237	Leg GWS8002PPC Rubber Chenyang	3
ZBF12T	52141601PA01243	Overflow hose GDS400 Strainer	8
ZBF12T	52141601PA01250	Net asy GDS400 Shirwal	19
ZBF12T	52141601PA01255	Motor bolt assy GWS6502	2
ZBF12T	52141601PA01256	Susp set asy GWF700FSCPS Rod	4
ZBF12T	52141601PA01296	Lid SAWM Lavender Spin	1
ZBF12T	52141601PA01297	Lid SAWM Met red Spin	2
ZBF12T	52141601PA01298	Lid SAWM Wine red Spin	1
ZBF12T	52141601PA01301	Lid SAWM Lavender Wash	1
ZBF12T	52141601PA01303	Lid SAWM Wine red Wash	1
ZBF12T	52141601PA01306	Ctrl Pnl 700 CT Lavender Back	1
ZBF12T	52141601PA01307	Ctrl Pnl 680 CT Wine red Back	1
ZBF12T	52141601PA01308	Pulley SAWM 1 Wash motor	2
ZBF12T	52141601PA01309	Hatch SAWM 1 WMS700CTHAT	1
ZBF12T	52141601PA01312	Bal rng st SAWM WMS720BLRNG	0
ZBF12T	52141601PA01314	Susp set asy SAWM SPRNG MOH	0
ZBF12T	52141601PA01317	Pulsator 720 CT NEO	6
ZBF12T	52141601PA01318	Spin basket SAWM WTU720SBSKT	0
ZBF12T	52141601PA01320	Tub SAWM 2 Washing	1
ZBF12T	52141601PA01323	Spring assy GWS7202PPI	0
ZBF12T	52141601PA01327	Valve GWT5008 Vestel	1
ZBF12T	52141601PA01331	Lid GWS620SERIES Inner Dixon	2
ZBF12T	52141601PA01334	Select Swt GWS8502PPL Ningbo	1
ZBF12T	52141601PA01338	Frame WS800/20PD/S/L Chenyang	1
ZBF12T	52141601PA01339	Support GWS6502CHN Wash/drain	1
ZBF12T	52141601PA01342	Water inlet hose GWS8002	2
ZBF12T	52141601PA01344	Filter 5TT Slk Gry Ring Wing	10
ZBF12T	52141601PA01346	Ctrl Pnl GDS820 Leslie	7
ZBF12T	52141601PA01348	Board WS800/20PD/S/L Filter	1
ZBF12T	52141601PA01350	Board WS800PDS Filter Chenyang	1
ZBF12T	52141601PA01351	Filter Auto Magic front Wing	1
ZBF12T	52141601PA01352	Drain drawstring WS800/20PD	1
ZBF12T	52141601PA01354	Drain switch WS800/20PD/S/L	4
ZBF12T	52141601PA01361	Water division GWS8502PPL	1
ZBF12T	52141601PA01362	Spring GWS8502PPL Wash cover	2
ZBF12T	52141601PA01364	Valve WS800/20PD/S/L Core	0
ZBF12T	52141601PA01369	Connect hose GWS8002P Spray	1
ZBF12T	52141601PA01371	Lever 5/5.9KGSA A Wing	7
ZBF12T	52141601PA01382	Bush GWS8502PPL CSS nylon Wing	2
ZBF12T	52141601PA01383	Spring GWS8502PPL Spin cover	1
ZBF12T	52141601PA01385	Damper WS800/20PD/S/L Leg Assy	6
ZBF12T	52141601PA01391	Base WS800/20PD/S/L Control	1
ZBF12T	52141601PA01402	Drain drawstring Brake 800PD	1
ZBF12T	52141601PA01403	Wtr inlet select GWS8502PPL	1
ZBF12T	52141601PA01406	Water inlet hose WS800/20PDSL	1
ZBF12T	52141601PA01413	Drain drawstring WS800/20PD	1
ZBF12T	52141601PA01415	Cover WS800/20PD/S/L Spring	1
ZBF12T	52141601PA01416	Spring WS800/20PD/S/L Valve	1
ZBF12T	52141601PA01426	Support WS800/20PD/L Filter	1
ZBF12T	52141601PA01439	Cover GWS8002PPC Switch	2
ZBF12T	52141601PA01443	Lid Swt WS800/20PD/S/L Micro	1
ZBF12T	52141601PA01447	Cover 8502 Switch/lid swt	1
ZBF12T	52141601PA01451	Lid 7201 Blue Spin Haily	1
ZBF12T	52141601PA01455	Lid WS800PDS Assy wash	1
ZBF12T	52141601PA01456	Lid WS800PDS Assy spin	1
ZBF12T	52141601PA01457	Lid GWS8002 Assy Spin Chenyang	1
ZBF12T	52141601PA01462	Lid GWF620DAC Kiwi green B	9
ZBF12T	52141601PA01469	Pulsator WS800PDS Blue Sanyo	0
ZBF12T	52141601PA01472	Bellow GDS820/950 Assy Xinle	1
ZBF12T	52141601PA01480	Spring GWS8002PPC Leg Chenyang	1
ZBF12T	52141601PA01481	Ctrl Pnl GWS8502 Leslie	1
ZBF12T	52141601PA01482	Drain switch GWS8502 Leslie	2
ZBF12T	52141601PA01492	Hose Common Newassyintake3mtr	25
ZBF12T	52141601PA01506	Board WS800/20PD/S/L Rh	1
ZBF12T	52141601PA01508	Drain drawstring Wheel WS800PD	1
ZBF12T	52141601PA01509	Knob WS800/20PD/S/L Chenyang	10
ZBF12T	52141601PA01528	Belt WFEON601FT1 Hutchinson	2
ZBF12T	52141601PA01537	Overflow hose 5.5KGFA Xinle	0
ZBF12T	52141601PA01542	Tub WFEON601FT1 Enterance	3
ZBF12T	52141601PA01545	Tub WFEON702FT1 Bellows Vestel	1
ZBF12T	52141601PA01554	Soap box SAWM2 Met red Dish	2
ZBF12T	52141601PA01557	Pulley Asy SAWM2 Wash motor	1
ZBF12T	52141601PA01558	Ctrl Pnl 700CTL Aqua blue Bk	1
ZBF12T	52141601PA01559	Ctrl Pnl 700CTL Melon red Bk	2
ZBF12T	52141601PA01577	Case SAWM2 Vlave Mohali	1
ZBF12T	52141601PA01580	Filter WS800/20PD/S/L Net assy	0
ZBF12T	52141601PA01581	Base WS800/20PD/S/L Chenyang	1
ZBF12T	52141601PA01582	Cap WS800/20PD/S/L Screw	0
ZBF12T	52141601PA01583	Cap WS800/20PD/S/L Pulsator	1
ZBF12T	52141601PA01589	Filter WS800/20PD/S/L Net	1
ZBF12T	52141601PA01591	Pad WS800PDS Frame st. steel	2
ZBF12T	52141601PA01592	Cap WS800PDS Pulsator Chenyang	1
ZBF12T	52141601PA01597	Cover WS800/20PD/S/L Safety	1
ZBF12T	52141601PA01598	Fuse WFEON601FT1 Resistance	0
ZBF12T	52141601PA01599	Sensor WFEON601FT1 NTC temp.	1
ZBF12T	52141601PA01600	Door lock WFEON601FT1 Mtlflx	6
ZBF12T	52141601PA01601	Sensor WFEON601FT1 Elec	6
ZBF12T	52141601PA01602	Valve WFEON601FT1 Vestel	3
ZBF12T	52141601PA01603	Door lock WFEON702FT1 Vestel	1
ZBF12T	52141601PA01606	Seal EON 550 Oil/Water	3
ZBF12T	52141601PA01607	Lid WS800PD Assy spin Chenyang	1
ZBF12T	52141601PA01609	Lid GWS6801 Blue Assy spin	2
ZBF12T	52141601PA01610	Lid GWS6801 Red Assy spin	1
ZBF12T	52141601PA01611	Lid GWS6801 Red Assy wash	1
ZBF12T	52141601PA01612	Lid GWS7201 Red Assy spin	1
ZBF12T	52141601PA01618	Gear Box Assembly WS800PDS	27
ZBF12T	52141601PA01623	Pulsator WS800PD/820PDL	2
ZBF12T	52141601PA01626	Tub WS800PDS Wash maltap	1
ZBF12T	52141601PA01628	Tub WS800PDS Spin Chenyang	3
ZBF12T	52141601PA01629	Tub WFEON601FT1 Rear group	4
ZBF12T	52141601PA01630	Tub WFEON702FT1 Rear group	1
ZBF12T	52141601PA01632	Sensor Auto Water level w/o	1
ZBF12T	52141601PA01633	Back Cvr Auriga650CI Jet black	1
ZBF12T	52141601PA01634	Frnt Cvr Auriga650CI Jet black	2
ZBF12T	52141601PA01638	Lid Top For Spin Wine red	10
ZBF12T	52141601PA01640	Lid SAWM2 Met red Assy spin	2
ZBF12T	52141601PA01642	Lid SAWM2 Wine red Assy spin	1
ZBF12T	52141601PA01647	Mechanical asy SAWM2 Mohali	12
ZBF12T	52141601PA01648	Knob Assly Lavender SAWM2	1
ZBF12T	52141601PA01651	Knob Assembly Sawm2 Per Blu	4
ZBF12T	52141601PA01653	Top Cvr Auriga 650CI Jet black	1
ZBF12T	52141601PA01654	Spin basket Assy Glitz stl tub	2
ZBF12T	52141601PA01657	Lid WS720DS Wine red Assy spin	1
ZBF12T	52141601PA01664	Lid EON700PFH Ryl Gry Glass	2
ZBF12T	52141601PA01668	Pulsator WSEDGE Mohali	2
ZBF12T	52141601PA01687	Wash Lid Asy WS800PDS Sparkle	2
ZBF12T	52141601PA01692	Light housing WS800/20PD/S/L	3
ZBF12T	52141601PA01710	Ctrl Pnl WS800PDS Sparkle grey	1
ZBF12T	52141601PA01717	Support 5/5.9KGSA Holder Wing	11
ZBF12T	52141601PA01721	Valve 3/3.5KGSA String Wing	11
ZBF12T	52141601PA01741	Valve NFATL Rod Wing 9152847	0
ZBF12T	52141601PA01752	Lever 5/5.9KGSA Water Level	1
ZBF12T	52141601PA01758	Hose 5/5.9KGSA Wing 9165158	1
ZBF12T	52141601PA01760	Hose 5/5.9KGSA Connecting Wing	1
ZBF12T	52141601PA01765	Pulley GDS Pulsator Wing	3
ZBF12T	52141601PA01773	Ovrflw Brd Asy SEMIAUTO	3
ZBF12T	52141601PA01783	Lead unit 5/5.9KGSA WIRE Wing	9
ZBF12T	52141601PA01802	Frame GWS6502 Red Tougn glass	1
ZBF12T	52141601PA01804	Support GDS820 Wash timer	1
ZBF12T	52141601PA01831	Drain switch GDS820 Wash	1
ZBF12T	52141601PA01832	Bellow GDS820 Ring Leslie	2
ZBF12T	52141601PA01836	Plate GDS7501 Install big	1
ZBF12T	52141601PA01837	Cover GDS820 Board cover	6
ZBF12T	52141601PA01840	Plate GDS7501 Install Xinle	1
ZBF12T	52141601PA01842	Hose GDS7501 Water inlet Xinle	1
ZBF12T	52141601PA01844	Cover GDS820 Spin tub Leslie	14
ZBF12T	52141601PA01846	Brake GDS7501 Rod Xinle	1
ZBF12T	52141601PA01850	Bellow GDS950 Xinle GDS950-96	2
ZBF12T	52141601PA01861	Lid GDS7501 Wash cover Xinle	2
ZBF12T	52141601PA01864	Water level sensor GWT5008	1
ZBF12T	52141601PA01865	Drain sub assy GWT6510 Pump	1
ZBF12T	52141601PA01881	Pulley GWT5008 Driven Vestel	1
ZBF12T	52141601PA01889	Pin GWT5008 Door handle tongue	1
ZBF12T	52141601PA01893	Tub GWT5008 Front Vestel	1
ZBF12T	52141601PA01974	Wtr inlet select GDS820/950	2
ZBF12T	52141601PA01980	Valve AUTO SEIL Intake	24
ZBF12T	52141601PA01981	Valve DAC SEIL Single Intake	1
ZBF12T	52141601PA01990	Board WS800PD/L/S I shape	1
ZBF12T	52141601PA01991	Drain valve GWS8502PPL Assly	1
ZBF12T	52141601PA01997	Cover GWS6801 SPIN TUB Ningbo	1
ZBF12T	52141601PA02000	Panel Front Gr Eon 600 PAE	1
ZBF12T	52141601PA02001	Seal WF Eon 600	1
ZBF12T	52141601PA02003	Box PCB F Eon 600 PAE	1
ZBF12T	52141601PA02006	Clamp Hose Eon 600 PAE	1
ZBF12T	52141601PA02007	Clamp Tub Gskt Eon 600 PAE	1
ZBF12T	52141601PA02008	Clamp Body Gskt Eon 600 PAE	3
ZBF12T	52141601PA02009	Clamp Hose Eon 600 PAE	1
ZBF12T	52141601PA02010	Clamp A~9 1 Eon 600 PAE	1
ZBF12T	52141601PA02011	Clamp Hose A38 Eon 600 PAE	2
ZBF12T	52141601PA02013	Tub Hang Plastic 2 Eon 600 PAE	1
ZBF12T	52141601PA02015	Panel Front Eon 600 PAE	1
ZBF12T	52141601PA02017	Shock absorber PIM-2 Eon 600	1
ZBF12T	52141601PA02021	Hose Vlv Detergnt Bx Eon600PAE	1
ZBF12T	52141601PA02025	Spring Hook DR Hndl Eon600 PAE	2
ZBF12T	52141601PA02026	Hook WF Eon 600	1
ZBF12T	52141601PA02027	Hinge 4 WF Eon 600 PAE	1
ZBF12T	52141601PA02028	Spring Hndl Comp Eon 600 PAE	1
ZBF12T	52141601PA02034	Clamp HOSE A32 Eon 600 PAE	1
ZBF12T	52141601PA02035	Clamp Hose A9 Eon 600 PAE	1
ZBF12T	52141601PA02036	Hose Prs. Swt Eon 600 PAE	1
ZBF12T	52141601PA02040	Cover Insrt Dtgnt Drwr Eon 600	1
ZBF12T	52141601PA02045	Clamp Screw Eon 600 PAE	0
ZBF12T	52141601PA02056	Tub Drum Grp Eon 600 PAE	0
ZBF12T	52141601PA02059	Filter WF Eon 600	1
ZBF12T	52141601PA02063	Pulley WF Eon 600	3
ZBF12T	52141601PA02064	Soap box assy WF Eon 600	1
ZBF12T	52141601PA02069	Tub Front Eon 600 PAE	1
ZBF12T	52141601PA02078	Base PP WTEON700 Ryl Gry Big	1
ZBF12T	52141601PA02090	Cap WS650PD LH Damper support	1
ZBF12T	52141601PA02091	Cap WS650PD RH Damper support	1
ZBF12T	52141601PA02092	Support WS650PD Damper left	1
ZBF12T	52141601PA02093	Support WS650PD Damper right	1
ZBF12T	52141601PA02094	Damper WS650PD Chenyang	2
ZBF12T	52141601PA02095	Damper WS650PD Chenyang	2
ZBF12T	52141601PA02096	Cover WS650PD Control pnl	1
ZBF12T	52141601PA02098	Base WS650PD Control panel	1
ZBF12T	52141601PA02107	Knob WS650PD Chenyang	9
ZBF12T	52141601PA02111	Lid WS650PD spring Chenyang	1
ZBF12T	52141601PA02115	Lid WS650PD Spin assy Chenyang	1
ZBF12T	52141601PA02116	Tub WS650PD wh Flange Spin	1
ZBF12T	52141601PA02119	Box WS650PD Gear Chenyang	1
ZBF12T	52141601PA02120	Cap WS650PD Pulsator Chenyang	1
ZBF12T	52141601PA02126	Lid Swt WS650PD Chenyang	1
ZBF12T	52141601PA02141	Lid Spin Assy WS650PD Lilac	0
ZBF12T	52141601PA02143	Ring WSHR RBR METL GLITZ	2
ZBF12T	52141601PA02151	Drain hose Assy Universal New	54
ZBF12T	52141601PA02168	Ctrl Pnl EG BACK SPLASH Wing	3
ZBF12T	52141601PA02173	Cover GWS7201 TRNSPRENT WASH	1
ZBF12T	52141601PA02174	Lid GLS GWS 6502 CHN Spin	1
ZBF12T	52141601PA02186	Ctrl Pnl 700CTL Melon red	1
ZBF12T	52141601PA02188	Ctrl Pnl 720CTL Lavender Back	2
ZBF12T	52141601PA02207	Tub WFEON700PASE DRUM	5
ZBF12T	52141601PA02210	Power cord WFEON600PAE	1
ZBF12T	52141601PA02212	Drain Pump WFEON600PAE	2
ZBF12T	52141601PA02213	Filter WFEON600PAE/C700PAE/SE	1
ZBF12T	52141601PA02214	Lead unit WFEON700PASE	2
ZBF12T	52141601PA02215	Pulley WFEON700PAE	1
ZBF12T	52141601PA02217	Belt WFEON700PASE	1
ZBF12T	52141601PA02220	Detergent Drawer Hsng EON700	1
ZBF12T	52141601PA02221	Detergent Drawer Loc EON700PAE	1
ZBF12T	52141601PA02222	Plate WFEON700PAE WATER	1
ZBF12T	52141601PA02225	Tub WFEON700PAE FRONT	2
ZBF12T	52141601PA02229	Drain hose WFEON600PAE&PAEC	1
ZBF12T	52141601PA02235	Tub GWFEON700PAE DRUM	1
ZBF12T	52141601PA02236	Filter GWFEON700PAE	1
ZBF12T	52141601PA02238	Tub GWFEON700PAE BELLOWS	2
ZBF12T	52141601PA02241	Handle WFEON600PAE DOOR D25	1
ZBF12T	52141601PA02248	Valve GDS6201/GDS7501 SA	2
ZBF12T	52141601PA02249	Lid 5/5.9KG SA Inner 09156861	13
ZBF12T	52141601PA02250	Valve 5/5.9KG SA String	35
ZBF12T	52141601PA02285	Lead unit 4 EON600PAE	1
ZBF12T	52141601PA02326	Support GWS8502PPL Spin Timer	1
ZBF12T	52141601PA02335	Rat mesh PP VESTEL 6.5KG	5
ZBF12T	52141601PA02336	Rat mesh PP VESTEL 7KG	1
ZBF12T	52141601PA02343	Lead unit WF EON 700 PASE	1
ZBF12T	52141601PA02350	Detergent Drawer Cvr EON 600	1
ZBF12T	52141601PA02351	Ctrl Pnl WF EON 600 PAEC	1
ZBF12T	52141601PA02354	Detergent Drawer Slim EON 600	1
ZBF12T	52141601PA02370	Back Cvr Auriga 620CI Brown	1
ZBF12T	52141601PA02372	Top Cvr Auriga 650 Brown	1
ZBF12T	52141601PA02375	Top Cvr Auriga 650 Purple	2
ZBF12T	52141601PA02386	Frnt Cvr Asy Inly 6.5 Purple	1
ZBF12T	52141601PA02397	Base Ryl Gry Fr Cab Eon2 650	1
ZBF12T	52141601PA02398	Top Cvr Ryl Gry Eon2 650	1
ZBF12T	52141601PA02400	Back Cvr Ryl Gry Eon2 650	1
ZBF12T	52141601PA02402	Cab Asy Ryl Gry Eon2	1
ZBF12T	52141601PA02406	Drain hose GWS8502PPL Leslie	2
ZBF12T	52141601PA02410	Tub GWS8502PPL Leslie	1
ZBF12T	52141601PA02421	Base Big Grp Gry Cab Eon2 700	1
ZBF12T	52141601PA02429	Back Cvr Brown Eon2 700	1
ZBF12T	52141601PA02431	Back Cvr Met red Eon2 700	1
ZBF12T	52141601PA02438	Knob GWS8502PPL Red Assly	1
ZBF12T	52141601PA02445	Gls Lid Asy Eon2 Ryl Gry	2
ZBF12T	52141601PA02447	Gls Lid Asy Eon2 Brown	0
ZBF12T	52141601PA02448	Gls Lid Asy Eon2 Grp Gry	2
ZBF12T	52141601PA02449	Gls Lid Asy Eon2 Met red	7
ZBF12T	52141601PA02452	Cab Asy WFEON7010PASC Silver	2
ZBF12T	52141601PA02453	Tray WFEON7010PASC Silver Upr	1
ZBF12T	52141601PA02454	Panel WFEON7010PASC/6010PAEC	2
ZBF12T	52141601PA02455	Leg WFEON7010PASC/6010PAEC	2
ZBF12T	52141601PA02456	Cover Pump CLS EON7010 PAS	1
ZBF12T	52141601PA02460	Belt WFEON7010PASC Vestel	1
ZBF12T	52141601PA02470	Cab Asy WFEON6010PAEC Silver	1
ZBF12T	52141601PA02471	Tray WFEON6010PAEC Silver Upr	1
ZBF12T	52141601PA02472	Detergent Drawer Slim-42 6010	1
ZBF12T	52141601PA02475	Ctrl Pnl WFEON6010PAEC Silver	1
ZBF12T	52141601PA02476	Box Detergent Eon 6010 PAEC	1
ZBF12T	52141601PA02482	Box Dtrgnt Assy Eon 6010 PAEC	1
ZBF12T	52141601PA02484	Knob WSEDGENX950CPBR Assembly	4
ZBF12T	52141601PA02487	Spring WSEDGENX950CPBR Washing	2
ZBF12T	52141601PA02488	Wash Lid Asy WSEDGENX950CPBR	1
ZBF12T	52141601PA02492	Drain switch WSEDGENX950CPBR	2
ZBF12T	52141601PA02493	Spring WSEDGENX950CPBR Slice	1
ZBF12T	52141601PA02494	Connecting pipe EDGENX950CPBR	1
ZBF12T	52141601PA02495	Spring WSEDGENX950CPBR Spin	1
ZBF12T	52141601PA02497	Cover WSEDGENX950CPBR Safety	2
ZBF12T	52141601PA02499	Drain drawstring EDGENX950	2
ZBF12T	52141601PA02504	Support WSEDGENX950CPBR Damper	1
ZBF12T	52141601PA02505	Pulsator WSEDGENX950CPBR	2
ZBF12T	52141601PA02506	Mechanical asy WSEDGENX950CPBR	0
ZBF12T	52141601PA02507	Support WSEDGENX950CPBR Spin	2
ZBF12T	52141601PA02510	Gear Box Asy New Pckd 6801	2
ZBF12T	52141601PA02512	Gear Box Asy New Pckd Type A	1
ZBF12T	52141601PA02513	Gear Box Asy New Pckd 6502 PPC	1
ZBF12T	52141601PA02530	Drain valve 3 Way Cnctr CX700	1
ZBF12T	52141601PA02535	Valve Bellow ECX700 CPBH	1
ZBF12T	52141601PA02552	Spin basket CX 700 W/O B Ring	0
ZBF12T	52141601PA02555	Drain hose WSEDGECX700CPBH	1
ZBF12T	52141601PA02563	Pulsator WSEDGECX700CPBH	1
ZBF12T	52141601PA02575	Lid WSEDGECX700CPBHChWn Maroon	1
ZBF12T	52141601PA02577	Knob WS EDGE DX 650 CPBT	0
ZBF12T	52141601PA02582	Cover WS EDGE DX 650 CPBT Spin	1
ZBF12T	52141601PA02584	Spin Lid Asy 750ET Lavender	1
ZBF12T	52141601PA02586	Ctrl Pnl WSEDGEDX650CPBT Dixon	1
ZBF12T	52141601PA02588	Knob WSEDGEDX650CPBT Assly A+B	1
ZBF12T	52141601PA02591	Drain drawstring EDGEDX650	1
ZBF12T	52141601PA02638	Wash Lid Asy WS 900 PDS Am Mz	1
ZBF12T	52141601PA02639	Ctrl Pnl Glas WS 900 PDS Am Mz	1
ZBF12T	52141601PA02647	Gear Box Asy Type C - XD026	6
ZBF12T	52141601PA02648	Back Cvr Auriga 700 CI Brown	1
ZBF12T	52141601PA02658	Knob Asly WS Edge NX 1000 CBPR	1
ZBF12T	52141601PA02660	Ctrl Pnl board WS Edge NX 1000	1
ZBF12T	52141601PA02676	Drain hose Mod WS900/800/20PD	1
ZBF12T	52141601PA02679	Frnt Cvr Asly Cls 7.0 Drk Gry	1
ZBF12T	52141601PA02687	Valve case asy AUTO Rbr Hose	4
ZBF12T	52141601PA02688	Base Frnt Asy Old Fatl Drk Gry	1
ZBF12T	52141601PA02689	Base Rear Asy Old Fatl Drk Gry	3
ZBF12T	52141601PA02690	Cab Asy NEW GWF 600 C Slk Gry	0
ZBF12T	52141601PA02692	Cab Asy NEW Auto Charcoal grey	0
ZBF12T	52141601PA02705	Ctrl Pnl WS AXIS 7.0 PN2T	1
ZBF12T	52141601PA02713	Brake Strap WSAXIS7.0PN2T	1
ZBF12T	52141601PA02715	Filter Assy Orflow AXIS7.0PN2T	1
ZBF12T	52141601PA02716	Pulsator Assy WSAXIS7.0PN2T	1
ZBF12T	52141601PA02719	Spin basket Assy AXIS7.0PN2T	1
ZBF12T	52141601PA02720	Bellow Assy WSAXIS7.0PN2T	2
ZBF12T	52141601PA02727	Case Gear WS AXIS 7.0PN2T	1
ZBF12T	52141601PA02730	Damper Assy WSAXIS 7.0 PN2T	2
ZBF12T	52141601PA02736	Filter Magic WSAXIS7.0PN2T	1
ZBF12T	52141601PA02738	Bellow Drn Vlv WSAXIS7.0PN2T	1
ZBF12T	52141601PA02741	Cover Safety WSAXIS7.0PN2T	1
ZBF12T	52141601PA02747	Drain drawstring AXIS7.0PN2T	1
ZBF12T	52141601PA02749	Door Switch WSAXIS7.0PN2T	1
ZBF12T	52141601PA02752	Top Cvr Sld Blk AXIS7.0PN2T	1
ZBF12T	52141601PA02753	Select Swt WshSpn AXIS7.0PN2T	1
ZBF12T	52141601PA02754	Connector Spn Shft AXIS7.0PN2T	4
ZBF12T	52141601PA02759	Knob B WS Axis 6.5 PN2 T White	1
ZBF12T	52141601PA02761	Spin Lid Asy Airdry Axis6.5PN2	2
ZBF12T	52141601PA02769	Twin tub T5 WS Axis 6.5 PN2 T	1
ZBF12T	52141601PA02772	Base B4 WS Axis 6.5 PN2 T M.	1
ZBF12T	52141601PA02780	Drain Assy WS Axis 6.5 PN2 T	1
ZBF12T	52141601PA02781	Frnt Cvr Inly 7.5 Ryl Gry Eon2	0
ZBF12T	52141601PA02801	Wash Lid Btm Asy Sawm	1
ZBF12T	52141601PA02802	Spin Lid Btm Asy Sawm	1
ZBF12T	52141601PA02803	Spin Lid Asy Inner Sawm	1
ZBF12T	52141601PA02811	Hatch Asy Hips Sawm2 White	1
ZBF12T	52141601PA02816	Mechanical asy GWS 7002 PPD	1
ZBF12T	52141601PA02818	Spin Lid Asy Wine red SAWM CLS	6
ZBF12T	52141601PA02819	Twin tub SAWM0/TB3 Neo White	17
ZBF12T	52141601PA02822	Pulsator Neo White SAWM CLS	2
ZBF12T	52141601PA02823	Bal rng st Assy CLS Mohali	0
ZBF12T	52141601PA02824	Lid Wash Wine red CLS Mohali	2
ZBF12T	52141601PA02825	Lid Wash Ryl Prpl CLS 7.5 PN2	0
ZBF12T	52141601PA02826	Lid Spin Top Ryl Prpl CLS 7.5	0
ZBF12T	52141601PA02828	Bellow Ring Assy CLS Mohali	0
ZBF12T	52141601PA02832	Ctrl Pnl Deco WSAXS70 SN2 TBR	1
ZBF12T	52141601PA02833	Wash Lid Asy WSAXS70 SN2 TBR	2
ZBF12T	52141601PA02834	Spin Lid Asy WSAXS70 SN2 TBR	2
ZBF12T	52141601PA02836	Knob WS AXIS 70 SN 2 T BR	1
ZBF12T	52141601PA02837	Hatch WS AXIS 70 SN2 T BR	1
ZBF12T	52141601PA02842	Spin Lid Asy WSAXS70 SN2 TGR	2
ZBF12T	52141601PA02849	Wash Lid Asy WSAXS70 SN2 TBL	1
ZBF12T	52141601PA02850	Spin Lid Asy WSAXS70 SN2 TBL	3
ZBF12T	52141601PA02851	Base Assy Blue WSAXS70SN2 TBL	1
ZBF12T	52141601PA02852	Knob WS AXIS 70 SN 2 T BL	1
ZBF12T	52141601PA02853	Hatch WS AXIS 70 SN2 T BL	0
ZBF12T	52141601PA02856	Ctrl Pnl BkCvr Wine red CLS7.2	1
ZBF12T	52141601PA02859	Cab Base Asy SawmTB3 Lavender	1
ZBF12T	52141601PA02866	Leg Pad Rbr WSAXIS7.0 PN2 T	4
ZBF12T	52141601PA02874	Fan Cooling WSEDGENX950CPBR	1
ZBF12T	52141601PA02878	Pulsator Type W6 Square	2
ZBF12T	52141601PA02888	Pulsator Type - V811 New	0
ZBF12T	52141601PA02896	Hatch HIPS Neo White ULT	2
ZBF12T	52141601PA02897	Spin basket Assly	0
ZBF12T	52141601PA02901	Frnt Cvr Allure GS 7.0 Met red	1
ZBF12T	52141601PA02902	Frnt Cvr Allure GS 7.5 Ryl Gry	1
ZBF12T	52141601PA02903	Cab Base Asy Sawm ULT Purple	0
ZBF12T	52141601PA02911	Susp set asy Rear WM Cabe	4
ZBF12T	52141601PA02912	Susp set asy Front WM Cabe	4
ZBF12T	52141601PA02914	Susp Set AudHtr-MGNS Frnt Wht	5
ZBF12T	52141601PA02915	Susp Set AudHtr-MGNS Rear Grn	6
ZBF12T	52141601PA02916	Hatch HIPS Drk Gry ULT Ser	3
ZBF12T	52141601PA02917	Wash Lid Asy CSBK 8.0/8.5 ULT	1
ZBF12T	52141601PA02918	Spin Lid Asy CSBK ULT 8.0/8.5	2
ZBF12T	52141601PA02919	Wash Lid Asy CSRD 8.0 ULT Ser	3
ZBF12T	52141601PA02920	Spin Lid Asy CSRD 8.0  ULT Ser	4
ZBF12T	52141601PA02921	Wash Lid Asy CSBL 8.5 ULT Ser	2
ZBF12T	52141601PA02922	Spin Lid Asy CSBL 8.5 ULT Ser	1
ZBF12T	52141601PA02923	Twin tub Wine red SAWM1+ Ser	9
ZBF12T	52141601PA02927	Ctrl Pnl Assy CSRD 8.0 ULT Ser	0
ZBF12T	52141601PA02929	Cab Base Asy Sawm ULT Drk Gry	3
ZBF12T	52141601PA02936	Wash Lid Asy Trn Red CLS80SN2	7
ZBF12T	52141601PA02942	Lint filter assy Back Candy	1
ZBF12T	52141601PA02943	Cab Base Asy Sawm 1+S Drk Gry	1
