Old_Item_Code,Old_Item_Desc,New_item_code,New_Item_Desc
WMST6510WCB,CABLE GROUP GWT6510           ,52141601PA01110,CABLE GROUP GWT6510
WMST6510WDB,DISPLAY BUTTONS GWT6510       ,52141601PA01109,DISPLAY BUTTONS GWT6510
WMST6510WDH,DOOR HNDL GWT6510             ,52141601PA01882,DOOR HNDL GWT6510
WMST6510WFL,PARASITE FILTER GWT6510       ,52141601PA01896,PARASITE FILTER GWT6510
WMST6510WGL,DOOR GLASS GWT6510            ,52141601PA00487,DOOR GLASS GWT6510
WMST6510WPB,PROF SELECT KNOB BODY GWT6510 ,52141601PA00587,PROF SELECT KNOB BODY GWT6510
WMST6510WPF,P.HOLE OUTR PLST FRAME GWT6510,52141601PA01853,P.HOLE OUTR PLST FRAME GWT6510
WMST6510WPK,PROG ADJUST KNOB GR II GWT6510,52141601PA00598,PROG ADJUST KNOB GR II GWT6510
WMST6510WPM,PUMP GWT6510                  ,52141601PA01865,PUMP GWT6510
WMST6510WPO,PORTTHOLE OUTER PLAST GWT6510 ,52141601PA01108,PORTTHOLE OUTER PLAST GWT6510
WMST6510WPR,PROF SELECT KNOB BODY GWT6510 ,52141601PA00597,PROF SELECT KNOB BODY GWT6510
WMST6510WRS,RESISTANCE GWT6510            ,52141601PA01856,RESISTANCE GWT6510
WMST6510WSB,TEMP SELECT KNOB BODY GWT6510 ,52141601PA00596,TEMP SELECT KNOB BODY GWT6510
WMST6510WTB,TUB BELLOW SEAL GWT6510       ,52141601PA01329,TUB BELLOW SEAL GWT6510
WMST6510WTK,REV/TEMP ADJ KNOB GRII GWT6510,52141601PA00595,REV/TEMP ADJ KNOB GRII GWT6510
WMST6510WTR,TEMP SELECT KNOB RING GWT6510 ,52141601PA00594,TEMP SELECT KNOB RING GWT6510
WMSTE550BLW,BALANCE WEIGHT EON 550        ,52141601PA01547,BALANCE WEIGHT EON 550
WMSTE550BWT,BALANCE WEIGHT EON 550        ,52141601PA01548,BALANCE WEIGHT EON 550
WMSTE550GKT,GASKET EON 550                ,52141601PA01549,GASKET EON 550
WMSTE550LMS,LAMP SHELF EON 550            ,52141601PA01550,LAMP SHELF EON 550
WMSTE550MRG,MOTOR ROTOR GASKET EON 550    ,52141601PA01483,MOTOR ROTOR GASKET EON 550
WMSTE550SBL,SOAP BOX LID COMPLETE EON 550 ,52141601PA01551,SOAP BOX LID COMPLETE EON 550
WMSTE550UMN,USER MANUAL WI EON 550        ,55101521SD00307,USER MANUAL WI EON 550
WMSTSANADLG,ADJUSTABLE LEG                ,52141601PA00531,ADJUSTABLE LEG
WMSTSANHNGE,HINGE                         ,52141601PA01270,HINGE
WMSUNIBELLO,UNIVERSAL BELLOW ASSEMBLY     ,31141596DG01030,BELLOW ASLY6502 PPC UNIVER
WMSWFDNUTSG,WATER FEED NUT SILKY GREY     ,31161700DG00024,WATER FEED NUT SILKY GREY
WMT511B4568,MOTOR FLT 511                 ,26101114SD00350,MOTOR FLT 511
WMT611MOTOR,MOTOR FLT 611                 ,26101114SD00349,MOTOR FLT 611
WMT93005018,MOTOR 5.5KG FA                ,26101114SD00337,AUTOWASH MOTOR AL WINDING
WMT93005018R,MOTOR 5/5.9KG FA-R            ,26101114SD00575,MOTOR 5/5.9KG FA-R
WMT93005034,MOTOR WASH 3/3.5KG SA         ,26101114SD00342,MOTOR  WASH 3.5 KG TT
WMT93005034R,MOTOR WASH 3/3.5KG SA-R       ,26101114SD00397,REPAIRED WASH MOTOR 3/3.5KG SA
WMT93005047R,MOTOR SPIN 3/3.5KG SA-R       ,26101114SD00580,MOTOR SPIN 3/3.5KG SA-R
WMT93005076,SPIN MOTOR 5/5.9KG SA         ,26101114SD00474,SPIN MOTOR AL WINDING
WMT93005076R,MOTOR SPIN 5KG SA-R           ,26101114SD00584,MOTOR SPIN 5KG SA-R
WMT93005089,MOTOR WASH 5/5.9KG SA         ,26101114SD00470,WASH MOTOR 5KG TT W11-1-70016D
WMT93005089R,MOTOR WASH 5KG SA-R           ,26101114SD00376,REPAIRED WASH MOTOR 5KG SA
WMT97723348,MOTOR WASH 5KG WITH CONNECTOR ,26101114SD00337,AUTOWASH MOTOR AL WINDING
WMT97723350,MOTOR SPIN GWS620FS           ,26101114SD00474,SPIN MOTOR AL WINDING
WMT97723350R,MOTOR SPIN GWS620FS-R         ,26101114SD00576,MOTOR SPIN GWS620FS-R
WMT97726073,MOTOR WASH GEARLESS GWS650    ,26101114SD00476,MOTOR WASH 6KG WITH CONNECTOR
WMT97726978R,MOTOR SPIN 7KG SA-R           ,26101114SD00583,MOTOR SPIN 7KG SA-R
WMT97727079,MOTOR WASH GDS1100            ,26101114SD00341,MOTOR WASH GDS1100
WMT97727081,MOTOR SPIN GDS1100            ,26101114SD00345,MOTOR SPIN GDS1100
WMT97730322,MOTOR GFT600                  ,26101114SD00475,MOTOR GFT600
WMT97733547,MOTOR WASH GDS820/950         ,26101114SD00338,MOTOR WASH GDS820/950
WMT97733547R,MOTOR WASH GDS820-R           ,26101114SD00338,MOTOR WASH GDS820/950
WMT97733553,MOTOR SPIN GDS820             ,26101114SD00386,IMP SPIN MOTOR 6801/820/950
WMT97733553R,MOTOR SPIN GDS820-R           ,26101114SD00581,MOTOR SPIN GDS820-R
WMT97733653,USE WMT97733547               ,26101114SD00338,MOTOR WASH GDS820/950
WMT97733653R,MOTOR WASH GDS950-R           ,26101114SD00338,MOTOR WASH GDS820/950
WMT97733657R,MOTOR SPIN GDS950-R           ,26101114SD00386,IMP SPIN MOTOR 6801/820/950
WMT97735028,MOTOR SPIN GWS6201/7501       ,26101114SD00383,Motor Spin 6203/6201 Imp
WMT97735028R,MOTOR SPIN GWS6201/7501-R     ,26101114SD00383,Motor Spin 6203/6201 Imp
WMT97735033,MOTOR WASH GWS6201/7501       ,26101114SD00384,Imp Wash motor 6203/6201
WMT97735033R,MOTOR WASH GWS6201/7501-R     ,26101114SD00384,Imp Wash motor 6203/6201
WMT97735441,MOTOR WASH 6 POLE GDS663      ,26101114SD00470,WASH MOTOR 5KG TT W11-1-70016D
WMT97735441R,MOTOR WASH 6POLE GDS663-R     ,26101114SD00577,MOTOR WASH 6POLE GDS663-R
WMT97738529,MOTOR WASH 4POLE 6.2KG SA     ,26101114SD00477,SEMIAUTOWASH MOTOR 7 KG(4-POLE
WMT97739345,GEAR BOX SEMI AUTOMATIC       ,52141601PA01772,GEAR BOX SEMIAUTO
WMT97740027R,MOTOR WASH 6POLE W/O CN6.2KG-R,26101114SD00578,MOTOR WASH 6POLE W/O CN6.2KG-R
WMT97740028R,MOTOR WASH 4POLE W/O CN 7KG-R ,32121501SD00313,CAPACITOR 10+4UF W/O CONNECTOR
WMT97740029,MOTOR SPIN W/O CN SA          ,26101114SD00474,SPIN MOTOR AL WINDING
WMT97740029R,MOTOR SPIN W/O CN SA-R        ,26101114SD00474,SPIN MOTOR AL WINDING
WMT97744929,6 POLE AL WASH MOTOR 90W      ,26101114SD00470,WASH MOTOR 5KG TT W11-1-70016D
WMT97745192,AUTOWASH MOTOR+CONN 84W CU    ,26101114SD00409,AUTOWASH MOTOR+CONN 84W AL
WMT97745193,GEAR BOX FOR NEW FATL         ,52141601PA00027,GEAR BOX FOR NEW FATL
WMT97745196,AUTOWASH MOTOR+CONN 84W CU    ,26101114SD00471,AUTOWASH MOTOR+CONN 84W CU
WMT97745196R,AUTOWASH MOTOR+CONN 84W CU REP,26101114SD00396,AUTOWASH MOTOR+CONN 84W CU REP
WMT97745853,AUTOWASH MOTOR+CONN 84W AL    ,26101114SD00409,AUTOWASH MOTOR+CONN 84W AL
WMT97746671,WASH MOTOR AL - 90W NEW SATT  ,26101114SD00318,WASH MOTOR AL - 90W NEW SATT
WMT97746672,SPIN MOTOR AL - 40W NEW SATT  ,26101114SD00317,SPIN MOTOR AL - 40W NEW SATT
WMT97746691,GEAR MOTOR 3T NEW BRCKT WO WH ,26101114SD00334,GEAR MOTOR 3T NEW BRCKT WO WH
WMT97747303,MOTOR PULLEY                  ,31100094DG00002,MOTOR PULLEY
WMT97748097,Motor Spin 6203/6201 Imp      ,26101114SD00383,Motor Spin 6203/6201 Imp
WMT97748098,Imp Wash motor 6203/6201      ,26101114SD00384,Imp Wash motor 6203/6201
WMT97748836,AUTOWASH MOTOR AL WT CONNECTOR,26101114SD00108,AUTOWASH MOTOR AL WT CONNECTOR
WMT97748970,AUTOWASH MOTOR CONN 84W BUSH  ,26101114SD00335,AUTOWASH MOTOR CONN 84W BUSH
WMT97749086,SPIN MOTOR 6502/7002/8002 PPC ,26101114SD00385,SPIN MOTOR 6502/7002/8002 PPC
WMT97749168,IMP SPIN MOTOR 6801/820/950   ,26101114SD00386,IMP SPIN MOTOR 6801/820/950
WMT97749169,IMP SPIN MOTOR 6001 PPI       ,26101114SD00387,IMP SPIN MOTOR 6001 PPI
WMT97749590,SAWM PCB LED ASSEMBLY         ,32101502SD00191,SAWM PCB LED ASSEMBLY
WMT97751408,WASH MOTOR AL - 150W SAWM 2   ,26101114SD00319,WASH MOTOR AL - 150W SAWM 2
WMT97751410,WASH MOTOR AL - 110W SAWM 2   ,26101114SD00320,WASH MOTOR AL - 110W SAWM 2
WMT97751412,SPIN MOTOR AL - 65W SAWM 2    ,26101114SD00321,SPIN MOTOR AL - 65W SAWM 2
WMT97751680,WASH MOTOR WS800/20PD/S/L     ,26101114SD00340,MOTOR WASH GWS7002 PPC
WMT97751687,SPIN MOTOR WS800/20PD/S/L     ,26101114SD00388,SPIN MOTOR WS800/20PD/S/L
WMT97751977,DRAIN MOTOR 3T WITH CONNECTOR ,26101114SD00109,OLD DRAIN MTR WITHOUT WIRE HRN
WMT97751987,DAMPENER FOR NEW FATL (LEFT)  ,31141596DG01519,DAMPENER FOR NEW FATL (LEFT)
WMT97751988,DAMPENER FOR NEW FATL (RIGHT) ,31141596DG01520,DAMPENER FOR NEW FATL (RIGHT)
WMT97752559,SPIN MOTOR AL - 65 W SATT     ,26101114SD00322,SPIN MOTOR AL - 65 W SATT
WMT97752560,WASH MOTOR AL - 150 W SATT    ,26101114SD00323,WASH MOTOR AL - 150 W SATT
WMT97752561,WASH MOTOR AL - 110 W SATT    ,26101114SD00324,WASH MOTOR AL - 110 W SATT
WMT97755043,MOTOR AL-SELNI WFEON601FT1    ,26101114SD00389,MOTOR AL-SELNI WFEON601FT1
WMT97755052,MOTOR AL.WELLING WFEON602FT1  ,26101114SD00390,MOTOR AL.WELLING WFEON602FT1
WMT97755058,MOTOR ALTYP21WELINGWFEON702FT1,26101114SD00391,MOTOR ALTYP21WELINGWFEON702FT1
WMT97755062,MOTOR AL SELNIWFEON701FT1     ,26101114SD00392,MOTOR AL SELNIWFEON701FT1
WMT97755530,DRAIN MOTOR FOR AURIGA        ,26101114SD00336,DRAIN MOTOR FOR AURIGA
WMTF621MTCP,MOTOR GWF621 FCS              ,26101114SD00351,MOTOR GWF621 FCS
WMTF651MTCP,MOTOR GWF651 FCS              ,26101114SD00473,MOTOR GWF651 FCS
WMTFS650MTR,MOTOR GWF650/700 FSCPS        ,26101114SD00348,MOTOR GWF650/700 FSCPS
WMTS6001SMT,MOTOR SPIN GWS6001 PPI        ,26101114SD00387,IMP SPIN MOTOR 6001 PPI
WMTS6001SMTR,MOTOR SPIN GWS6001 PPI-R      ,26101114SD00579,MOTOR SPIN GWS6001 PPI-R
WMTS6001WMT,MOTOR WASH GWS6001 PPI        ,26101114SD00377,MOTOR WASH GWS6001 PPI
WMTS6001WMTR,WASH MOTOR GWS 6001 R         ,26101114SD00377,MOTOR WASH GWS6001 PPI
WMTS6201SMT,Imp Spin Motor 6201 Copper    ,26101114SD00393,Imp Spin Motor 6201 Copper
WMTS6201WMT,Imp Wash Motor 6201 Copper    ,26101114SD00394,Imp Wash Motor 6201 Copper
WMTS6501WMT,MOTOR WASH GWS6501 PPI        ,26101114SD00352,MOTOR WASH GWS6501 PPI
WMTS6502MTR,USE WMTS6502WMT               ,26101114SD00343,MOTOR WASH GWS6502 PPC
WMTS6502SMT,MOTOR SPIN GWS6502 PPC        ,26101114SD00385,SPIN MOTOR 6502/7002/8002 PPC
WMTS6502SMTR,MOTOR SPIN GWS6502 PPC-R      ,26101114SD00385,SPIN MOTOR 6502/7002/8002 PPC
WMTS6502WMT,MOTOR WASH GWS6502 PPC        ,26101114SD00343,MOTOR WASH GWS6502 PPC
WMTS6502WMTR,MOTOR WASH GWS6502 PPC-R      ,26101114SD00343,MOTOR WASH GWS6502 PPC
WMTS7002SMTR,MOTOR SPIN GWS7002 PPC-R      ,26101114SD00385,SPIN MOTOR 6502/7002/8002 PPC
WMTS7002WMT,MOTOR WASH GWS7002 PPC        ,26101114SD00340,MOTOR WASH GWS7002 PPC
WMTS7002WMTR,MOTOR WASH GWS7002 PPC-R      ,26101114SD00340,MOTOR WASH GWS7002 PPC
WMTS7202SMA,SPIN MOTOR ASSLY GWS7202      ,26101114SD00395,MOTOR SPIN GWS7202 PPI
WMTS7202SMT,MOTOR SPIN GWS7202 PPI        ,26101114SD00395,MOTOR SPIN GWS7202 PPI
WMTS7202SMTR,MOTOR SPIN GWS7202 PPI-R      ,26101114SD00574,MOTOR SPIN GWS7202 PPI-R
WMTS7202WMT,MOTOR WASH GWS7202 PPI        ,26101114SD00344,MOTOR WASH GWS7202 PPI
WMTS7202WMTR,MOTOR WASH GWS7202 PPI-R      ,26101114SD00344,MOTOR WASH GWS7202 PPI
WMTSALAWMTR,AUTOWASH MOTOR AL WINDING     ,26101114SD00337,AUTOWASH MOTOR AL WINDING
WMTSALSPMTR,6 POLE SPIN MOTOR AL WINDING  ,26101114SD00474,SPIN MOTOR AL WINDING
WMTT5008WMT,MOTOR GWT5008 WAV             ,26101114SD00347,MOTOR GWT5008 WAV
WMTT5511MTR,MOTOR GWI5511 RES             ,26101114SD00339,MOTOR GWI5511 RES
WMTT5511MTRR,MOTOR GWI5511RES-R            ,26101114SD00339,MOTOR GWI5511 RES
WMTT6510WMT,MOTOR GWT6510 WEV             ,26101114SD00346,MOTOR GWT6510 WEV
WMTT6510WMTR,MOTOR GWT6510 WEV-R           ,26101114SD00346,MOTOR GWT6510 WEV
WMTTE550RLF,ROTOR LAMINATE FINISH EON 550 ,52141601PA01693,ROTOR LAMINATE FINISH EON 550
WMTTE550STR,STATOR EON 550                ,52141601PA01694,STATOR EON 550
WPA93025106,POLY BAG 5.5KG FA             ,24121502SD00188,POLYBAG(570x570x600)EPEFOAMTOP
WPA93025276,POLY BAG 5/5.9KG SA           ,24121502SD00098,POLY BAG (150X175-200G) BAG-D
WPA93025304,POLYBAGS BAG 5/5.9KG SA       ,24121502SD00098,POLY BAG (150X175-200G) BAG-D
WPA93025388,POLY BAG 5.5KG FA DLX FUZZY   ,24121502SD00023,PACKING BAG 570*570*940-AUTO
WPA93027001,CUSHION 5.5KG FA              ,13111308SD00013,CUSHION (100*100*9) AUTO
WPA93027014,SHOULDER CUSHION 5.5KG FADLX  ,13111308DG00006,SHOULDER CUSHION AUTO
WPA93027027,BOTTOM CUSHION 5.5KG FA/DLX/FZ,13111308DG00005,BOTTOM CUSHION W12
WPA93027030,INNER CUSHION 5.5KG FADLX     ,13111308DG00004,INNER CUSHION AUTO
WPA93027209,CUSHION 498x90x30 3/5/5.9KG SA,13111308DG00063,CUSHION (498X90X30)
WPA93027296,INNER CUSHION 5.5KG FUZZY     ,52141601PA01254,INNER CUSHION FUZZY
WPA93027366,SPIN CUSION 5/5.9 KG SA       ,52141601PA01238,SPIN CUSION 5 TT
WPA97726356,POLY BAG 6X24 PKG FR WASH SPR ,24111500SD00039,POLY BAG 6X24PKG FR WASH SPR
WPA97726357,POLY BAG 9X25 PKG FR WASH SPR ,24111500SD00040,POLY BAG 9X25 PKG FR WASH SPR
WPA97729888,"POLY BAG 8""X32""X140G F DRN HOS",24121502SD00330,POLY BAG 8X32X140G F DRN HOS
WPA97733751,CUSHION 30X50X65 WITH DS TAPE ,13111309SD00005,CUSHION 30X50X65 WITH DS TAPE
WPA97735039,PLASTIC BAG GDS6201 SA        ,24121502SD00472,PLASTIC BAG GDS6201 SA
WPA97735593,PKG BOX TRANSF INTAKVAL COPRA ,24121511SD03386,PKG BOX TRANSF INTAKVAL COPRA
WPA97739695,SHOLDER CUSHION LH 6.5HOT&COLD,13111308DG00062,SHOLDER CUSHION LH 6.5HOT&COLD
WPA97739696,SHOLDER CUSHION RH 6.5HOT&COLD,13111308DG00061,SHOLDER CUSHION RH 6.5HOT&COLD
WPA97739697,INNER CUSHION 6.5KGDACHOT&COLD,13111308DG00060,INNER CUSHION 6.5KGDACHOT&COLD
WPA97744677,NEW MODIFIED TWIN TUB L S/A   ,52141601PA01034,NEW MODIFIED TWIN TUB L S/A
WPA97744678,WASH 5.5KG/6.2KG-SPIN/WASH    ,24111500SD00054,WASH 5.5KG/6.2KG-SPIN/WASH
WPA97745397,EPS TOP CUSHION FOR FATL      ,13111308DG00101,EPS TOP CUSHION FOR FATL
WPA97745398,EPS INNER CUSHION FOR FATL    ,13111308DG00183,EPS INNER CUSHION FOR FATL
WPA97745399,EPS FRONT CUSHION FOR FATL    ,13111308DG00100,EPS FRONT CUSHION FOR FATL
WPA97745400,EPS BOTM CUSHION 6.2 kg FATL  ,13111308DG00099,EPS BOTM CUSHION 6.2 kg FATL
WPA97745401,EPS BOTM CUSHION  7.2 kg FATL ,13111308DG00102,EPS BOTM CUSHION  7.2 kg FATL
WPA97745417,CORRUGATED BOTTOM SHEET FATL  ,24141508DG00063,CORRUGATED BOTTOM SHEET FATL
WPA97746502,WASING MACHINE TOP CUSHION    ,13111308DG00019,THERMOCOLE TOP SAWM - COMMON
WPA97746503,WASING MACHINE SPIN LID CUSHON,13111308DG00020,SPIN LID THERMOCOLE - SAWM
WPA97746504,WASING M/C BOTOM CUSHION SMALL,13111308DG00021,THERMOCOLE BTM SAWM - SMALL
WPA97746505,WASHING M/C BOTTOM CUSHION BIG,13111308DG00058,THERMOCOLE BTM SAWM - BIG
WPA97746506,WASHING MACHINE SPIN CUSHION  ,13111308DG00022,SPIN THERMOCOLE - SAWM
WPA97746507,SAWM CORRUGATED BOX           ,24121511SD00801,CORRUGATED BOX-SAWM
WPA97747195,CORRU BOX SMALL FATL BASE+2   ,24121511SD00849,CORRU BOX SMALL FATL BASE+2
WPA97747196,CORRU BOX BIG FATL BASE+2     ,24121511SD00850,CORRU BOX BIG FATL BASE+2
WPA97747329,PACKING BAG                   ,24121502SD00093,PACKING BAG
WPA97747330,BAG FOR WASH LID              ,24121502SD00066,BAG FOR WASH LID
WPA97747331,BAG FOR SPIN LID              ,24121502SD00067,BAG FOR SPIN LID
WPA97747332,PACKING BAG (ACCESS) 413X400MM,24121502SD00068,PACKING BAG (ACCESS) 413X400MM
WPA97747333,BAG D                         ,24121502SD00069,BAG D
WPA97747362,BOTTOM PLATE                  ,24121511SD00802,CORRUGATED BOTTOM SHEET-SAWM
WPA97747542,EPS INNER CUSHN  FATL USONIC  ,13111308DG00138,EPS INNER CUSHN  FATL USONIC
WPA97749151,MOTOR-SPIN/WASH WHITE GLOSSY  ,24121511SD02236,MOTOR-SPIN/WASH WHITE GLOSSY
WPA97749321,BOX 790x460x612 FR WH TUB 5PLY,24121511SD01388,BOX 790x460x612 FR WH TUB 5PLY
WPA97749322,BOX 775x460x330 CAB BASE 5PLY ,24121511SD01387,BOX 775x460x330 CAB BASE 5PLY
WPA97749323,BX 290x290x490FR SPN BSKT 5PLY,24121511SD01386,BX 290x290x490FR SPN BSKT 5PLY
WPA97749324,PYBAG WH SPRS SIZE13x19.5LOGO ,24111500SD00053,PYBAG WH SPRS SIZE13x19.5LOGO
WPA97749325,PYBAG FR WH SPRS SIZE8x30 LOGO,24111500SD00055,PYBAG FR WH SPRS SIZE8x30 LOGO
WPA97749330,PYBAG FRWH SPR SZ12.1/2x39LOGO,24111500SD00056,PYBAG FRWH SPR SZ12.1/2x39LOGO
WPA97750057,CARTON WT 6500 CE W64-90200D  ,24121511SD00851,CARTON WT 6500 CE W64-90200D
WPA97750058,CARTON WT 7000 CFSE W78-90201D,24121511SD00927,CARTON WT 7000 CFSE W78-90201D
WPA97750059,CARTON WT7500FDCE W77-7-90202D,24121511SD00928,CARTON WT7500FDCE W77-7-90202D
WPA97750060,CARTON WT EON 7500 PHUE 90204D,24121511SD00925,CARTON WT EON 7500 PHUE 90204D
WPA97750061,CARTON WT EON 7800 PFE 90203D ,24121511SD00856,CARTON WT EON 7800 PFE 90203D
WPA97750062,FOAM TAPE FOR SAWM 12MM X 1MM ,31201527SD00007,FOAM TAPE FOR SAWM 12MM X 1MM
WPA97750212,CORU BOX EXPORT W/M 7500 FCEG ,24121511SD00926,CORU BOX EXPORT W/M 7500 FCEG
WPA97750213,CORU BOX EXPORT W/M 7000 CFSEG,24121511SD00924,CORU BOX EXPORT W/M 7000 CFSEG
WPA97751075,PLAINPOLYBAGSFRWSHR CBNT&TUB  ,24121502SD00311,PLAINPOLYBAGSFRWSHR CBNT&TUB
WPA97751518,PAKGFR GEARBOX&MOTORS 3PLY MOH,24121511SD02237,PAKGFR GEARBOX&MOTORS 3PLY MOH
WPA97752701,RAT MESH F0R FATLW-91-20776   ,52141601PA00034,RAT MESH F0R FATLW-91-20776
WPA97753220,CORRUGATED BOX SAWM 2         ,24121511SD00803,CORRUGATED BOX SAWM 2
WPA97753224,TOP THERMOCOL SAWM 2          ,13111308DG00202,TOP THERMOCOL SAWM 2
WPA97753225,BOTTOM THERMOCOL SAWM 2       ,13111308DG00032,BOTTOM THERMOCOL SAWM 2
WPA97753226,SPIN THERMOCOL SAWM 2         ,13111308DG00033,SPIN THERMOCOL SAWM 2
WPA97753691,BOTTOM TRAY SAWM 2            ,24121511SD00804,BOTTOM TRAY SAWM 2
WPA97755898,CARTON BOX AURI               ,24121511SD00988,CARTON BOX AURI
WPA97755899,EPS TOP CUSHION AURI         I,13111308DG00204,EPS TOP CUSHION AURI
WPA97755900,EPS INNER CUSHION AURI        ,13111308DG00205,EPS INNER CUSHION AURI
WPA97757635,THERMOCOL SET GWS7002PPD      ,13111308DG00346,THERMOCOL SET GWS7002PPD
WPA97757636,THERMOCOL SET 1 GWS7002PPD    ,13111308DG00347,THERMOCOL SET 1 GWS7002PPD
WPADEPSTPCA,EPS TOP CUSHION FOR AUTO W/M  ,13111308DG00002,EPS TOP CUSHION FOR AUTO W/M
WPAI5511SD1,SIDE 1·GWI 5511WES            ,52141601PA01964,SIDE 1õºÅ†GWI 5511WES
WPAI5511SD2,SIDE 2 GWI 5511WES            ,52141601PA01965,SIDE 2 GWI 5511WES
WPAI5511SD3,SIDE 3GWI 5511WES             ,52141601PA01966,SIDE 3GWI 5511WES
WPAI5511SD4,SIDE 4GWI 5511WES             ,52141601PA01967,SIDE 4GWI 5511WES
WPAI5511TPL,TOP (LEFT)GWI 5511 WES        ,52141601PA01968,TOP (LEFT)GWI 5511 WES
WPAI5511TPM,TOP (MIDDLE)GWI 5511WES       ,52141601PA01969,TOP (MIDDLE)GWI 5511WES
WPB6801CRTN,CARTON 6801 RED               ,24121511SD01381,CARTON 6801 RED
WPB7201CARN,CARTON 7201 RED               ,24121511SD01380,CARTON 7201 RED
WPB7201CRTN,CARTON GWS7201                ,24121511SD01379,CARTON GWS7201
WPB97712130,3 PLY CORRUGATED BOX FOR AUTO ,24121511SD00982,3PLYCORRUBOX FR GWF600FX-6.0KG
WPB97733601,CARTON  FOR GWS6801/GDS820    ,24121511SD01378,CARTON  FOR GWS6801/GDS820
WPB97736274,CARTON BOX FOR NEW SAWM GWS620,24121511SD00931,3PLYCORUBOX SAWMGWS620FS-6.2KG
WPB97737932,PKG BOX FOR WASHER PCB        ,24121511SD01949,PKG BOX FOR WASHER PCB
WPB97739698,CARTON BOX 6.5KG DAC HOT&COLD ,24121511SD00852,CARTON BOX 6.5 KG DAC HOT&COLD
WPB97739889,CRTN BOX 3PLY GWF650 FH & FC  ,24121511SD00935,CRTN BOX 3PLY FR GWF650 FH &FC
WPB97741116,CARTON BOX FOR GWF620FSX      ,24121511SD00929,CARTON BOX FOR GWF 620 FSX
WPB97741202,CORR BOX 5PLY WT PACKING FR MA,24121511SD00975,CORR BOX 5PLY WT PACKING FR MA
WPB97743107,3PLY CORRUBOX FR GWF550A-5.5KG,24121511SD00981,3PLY CORRUBOX FR GWF550A-5.5KG
WPB97743108,3PLY CORRUBOX FR GWF580A-5.8KG,24121511SD00930,3PLY CORRUBOX FR GWF580A-5.8KG
WPB97743109,3PLYCORRUBOX FR GWF600FX-6.0KG,24121511SD00982,3PLYCORRUBOX FR GWF600FX-6.0KG
WPB97743110,3PLYCORUBOX SAWMGWS620FS-6.2KG,24121511SD00931,3PLYCORUBOX SAWMGWS620FS-6.2KG
WPB97743111,3PLYCORRUBOX SAWM GWS700PS-7KG,24121511SD01950,3PLYCORRUBOX SAWM GWS700PS-7KG
WPB97743195,CARTON BOX FOR CROMA GWF 600FX,24121511SD00983,CARTON BOX FOR CROMA GWF 600FX
WPB97745418,CARTON BOX FATL 6.2KG         ,24121511SD00849,CORRU BOX SMALL FATL BASE+2
WPB97745419,CARTON BOX FATL 7.2KG         ,24121511SD00850,CORRU BOX BIG FATL BASE+2
WPB97745646,CORRUGATED BOX 6.2 NON DAC    ,24121511SD00849,CORRU BOX SMALL FATL BASE+2
WPB97745647,CORRUGATED BOX 7.2 NON DAC    ,24121511SD00850,CORRU BOX BIG FATL BASE+2
WPB97746342,CARTON BOX FOR 650 CF         ,24121511SD00932,CARTON BOX FOR 650 CF
WPB97746343,CARTON BOX FOR 620 CF         ,24121511SD00933,CARTON BOX FOR 620 CF
WPB97746344,CARTON BOX FOR 600 C          ,24121511SD00934,CARTON BOX FOR 600 C
WPB97746507,CARTON BOX 700 CT SAWM        ,24121511SD01377,CARTON BOX 700 CT SAWM
WPB97747502,CARTON BOX FOR EXPORT W/M FATL,24121511SD00984,CARTON BOX FRR EXPT W/M FATL
WPB97751714,CARTON WS800/20PD/S/L         ,24121511SD01385,CARTON BOX WS800/20PD/S/L
WPB97754277,PACKING FOR GEARED MOTOR      ,24121511SD01384,PACKING FOR GEARED MOTOR
WPB97754278,PACKING FOR PCB FOR NEW FATL  ,24121511SD01383,PACKING FOR PCB FOR NEW FATL
WPB97755064,CRTN BOX PACKING GWS7002 PPD  ,24121511SD01382,CRTN BOX PACKING GWS7002 PPD
WPB97757634,CARTON BOX GWS7002PPD         ,24121511SD01382,CRTN BOX PACKING GWS7002 PPD
WPBF651CRTB,CARTON BOX GWF 651 FCS        ,24121511SD01951,CARTON BOX GWF 651 FCS
WPBF702CTBX,CARTON BOX GWF702FSCPS        ,24121511SD01952,CARTON BOX GWF702FSCPS
WPBS6203BPK,CARTON BOX OF 6203            ,24121511SD01376,CARTON BOX OF 6203
WPBS6204BPK,CB BOX PACK GWS6204 PPD       ,24121511SD01375,CB BOX PACK GWS6204 PPD
WPBS6501PBX,PAPER BOX GWS6501             ,24121511SD01953,PAPER BOX GWS6501
WPBS6502CRN,CARTON BOX GWS 6502 CHN ·(RED),24121511SD01374,CARTON BOX GWS 6502 CHN  (RED)
WPBS6502CRP,CARTON?CORAL PINK?6502        ,24121511SD01373,CARTON CORAL PINK 6502
WPBS6502CTN,CARTON BOX GWS 6502 CHN White ,24121511SD01374,CARTON BOX GWS 6502 CHN  (RED)
WPBS7002CNP,CARTON CORAL PINK 7002        ,24121511SD01372,CARTON CORAL PINK 7002
WPBS7002CRN,CARTON BOX GWS 7002 CHN (BLUE),24121511SD01743,CARTON BOX GWS 7002 CHN (BLUE)
WPBS7002CTN,CARTON BOX GWS 7002 CHN (RED) ,24121511SD01371,CARTON BOX GWS 7002 CHN (RED)
