Old_Item_Code,Old_Item_Desc,New_item_code,New_Item_Desc
ASN97756749,Coil SensorGSC12F/S FZM3RWPM  ,40101701PA01634,POWER CORD GSC18FV5 KRLH
ASN97756751,Room SensorGSC12F/S FZM3RWPM  ,40101701PA01635,POWER CORD ASLY GWC18GF2 WLL
ASN97757385,Coil Sensor GSC18F/SFZM3RWPM  ,40101701PA02245,POWER SUPLY CORD GSC18FJ2/3WLL
ASN97757387,Room Sensor GSC18F/SFZM3RWPM  ,40101701PA02249,POWER SUPPLY CORD GSC24FR2 WLT
ASN97757474,Room Sensor GCC18GPM          ,40101701PA02708,POWER SUPPLY CORD GSC24FR3 WLT
ASN97757478,Coil Sensor GCC18GPM          ,40101701PA02246,POWER SUPPLY CORD GSC18FC3 WMZ
ASN97757592,Discharge Temp.  SensorGCC36GP,40101701PA02247,POWER SUPPLY CORD GSC18FP2 WLZ
ASN97757594,Pressure switchGCC36GPM       ,40101701PA02248,POWER SUPPLY CORD GSC12FP2 WLZ
ASNSHV512RS,ROOM TEMP SNSR GSC12FV5/FG6   ,40101701PA02250,POWER SUPPLY CORD  POWER COOL
ASNSHV512TS,Coil Sensor GSC12FV5KRL       ,40101701PA02755,POWER SUPPLY CORD POWER COOL
ASNSHV518TS,Coil Sensor GSC18FV5/FG6      ,40101701PA01629,POWER CORD GWC18GU4 WLH
ASNSLJ218RS,Room Sensor GSC18FJ2/3WLL     ,40101701PA01628,POWER CORD GWC19G3 WHH
ASNSME318ET,Coil Sensor GSC18FE3WJM       ,40101701PA02785,POWER SUPPLY CORD GWC18GU4 WMT
ASNSME324TS,Room Sensor GSC24FE3WJM       ,40101701PA04407,AKD97742708/IDU 1.0 T Floral
ASNSTR224SN,Room Sensor GSC24FR2WLT       ,40101701PA04408,AKD97742709 / IDU 1.5 T Floral
ASNSTYN18OS,Room Sensor GSH18FYNWMT       ,40101701PA02103,AKD97742711 / IDU 2.0 T Floral
ASNSZC123PS,Coil Sensor GSC12FC3WMZ       ,40101701PA02106,IDU 1.0T
ASNSZC123RS,Room Sensor GSC12FC3WMZ       ,40101701PA02109,IDU 1 TN Wine
ASNSZP212ES,Coil Sensor GSC12FP2WLZ       ,40101701PA02108,IDU  1.5 TN Wine
ASNSZP212PS,Coil Sensor GSC18FP2WLZ       ,40101701PA03359,IDU 1 TN BH
ASNT18PWCIS,Room Sensor POWERCOOL         ,40101701PA03360,IDU 1.5 TN BH
ASNW14G2RSN,Room Sensor GWC14G2WHH        ,40101701PA03361,IDU 1.5 TN BH
ASNW14G2TSN,Coil Sensor GWC14G2WHH        ,40101701PA03362,AIR WING1080 LOWER GSC24FI5WNX
ASNW18GU4ES,Coil Sensor GWC18GU4WLH       ,40101701PA03363,AIR WING1080 UPPER GSC24FI5WNX
ASNW18GU4SN,Room Sensor GWC18GU4WLH       ,40101701PA03364,LOUVER GSC24FI5WNX
ASNWTU184IS,Room Sensor GWC18GU4WMT       ,40101701PA03365,VERTICAL LOUVER GSC12FR2A/CWOT
ASNWTU318IS,Room Sensor GWC18GU3WMT       ,40101701PA03366,HORIZNTAL LOUVERGSC12FR2A/CWOT
ASOMNICARGOP,SERVICE OMNI CARGOVAN BRANDING,40101701PA03367,HORIZONTAL LOUVER GSC18FQ5CWOC
ASOMNIVANP,SERVICE OMNI VAN BRANDING     ,40101701PA02260,HORIZONTAL LOUVER GSC18FQ3AWO
ASOTHHO0,ADVT POP MATERIAL             ,40101701PA02263,HORIZONTAL LOUVER GSC12FN3WOU
ASPRNHO0,SERVICE POP PRINTING          ,40101701PA02274,VERTICAL LOUVER GSC12FN3WOU
ASPRNTHO0,SERVICE PRINT ADS             ,40101701PA03368,HORIZONTAL LOUVERGSC12FW3WOU
ASPSME312RC,RIGHT CLAPBOARD GSC12FE3 WJM  ,40101701PA02274,VERTICAL LOUVER GSC12FN3WOU
ASPSME318RC,RIGHT CLAPBOARD GSC18FE3 WJM  ,40101701PA03369,VERTICAL LUVR  GSC18FN3WOU
ASPSME324RC,RIGHT CLAPBOARD GSC24FE3 WJM  ,40101701PA02255,HORIZONTAL LOUVER GSC18FN3WOU
ASPSME518FC,FRNT RIGHT CLAPBD GSC18FE5 WJM,40101701PA02255,HORIZONTAL LOUVER GSC18FN3WOU
ASPSME518RC,REAR RIGHT CLPBRD GSC18FE5 WJM,40101701PA02264,HORIZONTAL LOUVER GSC12FGW5WOG
ASSERDEL0,SERVICE ALL INDIA CANV EXPS   ,40101701PA02273,VERTICAL LOUVER GSC12FGW5WOG
ASSERDEV0,SERVICE TRAINING TECH SALEXPS ,40101701PA02259,HORIZONTAL LOUVERGSC12FGAWOG
ASSERVHO0,SERVICE SALES CANVASSER EXPS  ,40101701PA02270,VERTICAL LOUVERGSC12FGAWOG
AST97737913,AC ODU STAND (UPTO 1.5 TON)   ,40101701PA02275,VERTICAL LOUVER   GSC18FGWWOG
AST97742788,AC ODU STAND (UP TO 1.5T)     ,40101701PA02255,HORIZONTAL LOUVER GSC18FN3WOU
AST97742789,AC ODU STAND (FOR 2T)         ,40101701PA02272,VERTICAL LOUVER   GSC18FGAWOG
AST97754925,AC ODU STAND-New Type Fastener,40101701PA02255,HORIZONTAL LOUVER GSC18FN3WOU
ATH97750390,ODU FANGSC18FQ5CWOC           ,40101701PA02267,HORIZONTAL LOUVER GSC18MINVWOM
ATPSHK312TP,TOP COVER SUB-ASY GSC12FK3 WLH,40101701PA03370,HORIZONTAL LOUVER GSC12MINVWOM
ATR97748028,TRANSFORMER GSC18FZ3WNL       ,40101701PA02268,LOUVER GSC12FX3
ATR97749159,TRANSFORMER GSC18GQ3          ,40101701PA03371,HORIZONTAL LOUVER GSC18FQ5CWOC
ATR97749370,TRANSFORMERGSC12FR2A/CWOT     ,40101701PA03372,Louver Horizontal GSC24APZRWOU
ATR97749403,TRANSFORMER GWC12GQ3WOC       ,40101701PA02266,LOUVER GSC12CPZ3RWPC
ATR97750489,TRANSFORMER GSC12FN3WOU       ,40101701PA02262,VANE GSC12TPX3RWPT
ATR97750545,TRANSFORMERGSC12FW3WOU        ,40101701PA03377,VERTICAL LOUVER GWC10TGZ2RWPT
ATR97750642,TRANSFORMER GSC18FN3WOU       ,40101701PA03378,Louver Horizontal GSC18NPZ3RWO
ATR97750713,TRANSFORMER GSC18FW3WOU       ,40101701PA03379,AIR LOUVER(MANUAL) GSC18DG3WOH
ATR97750768,TRANSFORMER GSC12FGW5WOG      ,40101701PA02255,HORIZONTAL LOUVER GSC18FN3WOU
ATR97750803,TRANSFORMERGSC12FGAWOG        ,40101701PA03380,VANE CASSETTE 2T
ATR97750831,TRANSFORMER GSC18FGWWOG       ,40101701PA03381,LOUVER PASTIC GWC18UGZ5WPR
ATR97750866,TRANSFORMER GSC18FGAWOG       ,40101701PA03382,AIR LOUVER 1GSC12GIG5DGOG
ATR97750942,TRANSFORMER GSC18MINVWOM      ,40101701PA03383,AIR LOUVER 2GSC12GIG5DGOG
ATR97750965,REACTOR GSC18MINVWOM          ,40101701PA03384,AIR LOUVER 1GSC18GIG5DGOG
ATR97751008,TRANSFORMER GSC12MINVWOM      ,40101701PA03385,AIR LOUVER 2GSC18GIG5DGOG
ATR97751049,REACTORGSC12MINVWOM           ,40101701PA03386,VERTICAL LOUVER GWC12TGZ3RWPT
ATR97752905,TRANSFORMER GSC24APZRWOU      ,40101701PA04665,VERTICAL VANE ASY GSC30DG4RWPT
ATR97753084,TRANSFORMER GSC12CPZ3RWPC     ,40101701PA04666,UP VANE  GSC30DG4RWPT
ATR97753963,TRANSFORMER GWC10TGZ2RWPT     ,40101701PA04667,DOWN VANE  GSC30DG4RWPT
ATR97754004,TRANSFORMER GSC18NPZ3RWOU     ,40101701PA02267,HORIZONTAL LOUVER GSC18MINVWOM
ATR97754156,INDOOR TRANSFORMER CASSETTE 2T,40101701PA03370,HORIZONTAL LOUVER GSC12MINVWOM
ATR97755183,TRANSFORMER GSC12APZ3RWPU     ,40101701PA05344,Louver HorizontalGSC18MIN3RWPM
ATR97755246,Not a valid code              ,40101701PA05345,Suction ValveGSC12MINV3RWPM
ATR97755269,Not a valid code              ,40101701PA04883,Louver Horizontl GSC12CPZ5RWPC
ATR97755274,Not a valid code              ,40101701PA04884,Louver Vertical GSC12CPZ5RWPC
ATR97755297,Not a valid code              ,40101701PA05346,Louver HorizontGSC12MINV3RWPM
ATR97756495,TransformerGSC18CPZ3RWPC      ,40101701PA05054,Louver Hor A/BGSC12F/SFZM5RWPM
ATR97756517,TransformerGSC18MIN3RWPM      ,40101701PA05263,Louver Horiz A/BGSC12F/S FZM3
ATR97756549,TransformerGSC12CPZ5RWPC      ,40101701PA05265,Louver Verti A/BGSC12F/S FZM3
ATR97756701,TransformerGSC12F/SFZM5RWPM   ,40101701PA04950,Louver HorA/BGSC18F/SFZM3RWPM
ATR97756750,TransformerGSC12F/S FZM3RWPM  ,40101701PA04951,Louver VerAssGSC18F/SFZM3RWPM
ATR97757386,Transformer GSC18F/SFZM3RWPM  ,40101701PA05001,Low Pressure Valve GCC18GPM
ATR97757583,TransformerGCC36GPM           ,40101701PA05546,High-Voltage valve GCC18GPM
ATR97757972,TRANSFORMER GSC24FFXZ5CWQZ    ,40101701PA05057,Louver Horizontal A/B GCC18GPM
ATRSCQ212TF,TRANSFORMER GSC12FQ2WNC       ,40101701PA05648,AIR WING Z1 GSC24FFXZ5CWQZ
ATRSCQ218TR,TRANSFORMER GSC18FQ2WNC       ,40101701PA05657,VERTICAL LOUVER GSC24FFXZ5CWQZ
ATRSCQ312TR,TRANSFORMER GSC12FQ3WNC       ,40101701PA05772,DUNAN SOCKET FJ-11-274-DG13
ATRSLJ218TR,TRANSFORMER GSC18FJ2/3 WLL    ,40101701PA05774,LOUVER VANE B GSC18UPZ5WPR
ATRSME318TR,TRANSFORMER GSC18FE3 WJM      ,40101701PA02254,HORIZONTAL LOUVER GSC12FQ2WNC
ATRSME324OT,TRANSFORMER GSC24FE3 WJM      ,40101701PA02257,HOZNTL LOUVER ASSYGSC18FQ2WNC
ATRSME324TR,TRANSFORMER GSC24FE3 WJM      ,40101701PA00599,GUIDE LOUVER GSC12FK3 WLH
ATRSMO518TF,TRANSFORMER GSC18FO5 WKM      ,40101701PA00598,Louver Vertical L GSC12FK3WLH
ATRSTR224TR,TRANSFORMER GSC24FR2 WLT      ,40101701PA00597,Louver Vertical R GSC12FK3WLH
ATRSTR318TR,TRANSFORMER GSC18FR3 WLT      ,40101701PA00607,Louver Vertical R GSC18FK3WLH
ATRSUW242TR,TRANSFORMERGSC24 FW2 WNU      ,40101701PA00605,Louver Vertical R GSC18FK3WLH
ATRSZP212TR,TRANSFORMER GSC18FP2 WLZ      ,40101701PA00596,Louver Horizontal GSC18FK3WLH
ATRT12PWCTR,TRANSFORMER  POWER COOL       ,40101701PA00588,GUIDE LOUVER GSC10FV5 KRJH
ATRT18PWCTR,TRANSFORMER POWER COOL        ,40101701PA00587,Louver Vertical L GSC10FV5KRJH
ATRT22PWCTR,TRANSFORMER POWER COOL        ,40101701PA00586,Louver Vertical R GSC10FV5KRJH
ATRW18GU4TR,TRANSFORMER GWC18GU4 WLH      ,40101701PA00584,HORIZONTAL LOUVER GSC12FV5/FG6
ATS89600654,THERMOSTAT 1/1.5/2 -W         ,40101701PA00592,VRTCAL LOUVER LHS GSC12FV5/FG6
ATS97518395,"SUB ASLY THERMOSTAT,1.5W,5156 ",40101701PA00591,VRTCL LOUVER RHS GSC12FV5/FG6
AVL97747978,SUCTION VALVE GSC18FZ3WNL     ,40101701PA00593,HORIZONTL LOUVER GSC18FV5 ZGJH
AVL97750525,DISCHARGE VALVE GSC12FN3WOU   ,40101701PA03387,VERTICAL LOUVER GWC18GF2 WLL
AVL97750526,SUCTION VALVE GSC12FN3WOU     ,40101701PA02271,VERTICAL VANE ASSY GSC18FJ2/3
AVL97752929,LOWPRESSURE VALVE GSC24APZRWOU,40101701PA00582,HORZNTL LOUVER GSC10FE3 WJM
AVL97752930,HIGHPRESSUREVALVE GSC24APZRWOU,40101701PA00581,HORZNTL LOUVER GSC12FE3 WJM
AVL97753111,HIGH-PRESS VALVE GSC12CPZ3RWPC,40101701PA00614,HORIZNTAL LOUVER GSC12FE3 WMM
AVL97753112,LOW-PRESS VALVE GSC12CPZ3RWPC ,40101701PA00580,VERTICAL LOUVER GSC12FE3 WJM
AVL97753143,THREE-WAY VALVE GSC12TPX3RWPT ,40101701PA01422,HORZT LOUVR DOWN GSC18FE3 WJM
AVL97753939,THREE-WAY VALVE GSC18TSZ5RWPT ,40101701PA00579,HORZNTL LOUVER UP GSC18FE3 WJM
AVL97754021,LOW PRESS VALVE GSC18NPZ3RWOU ,40101701PA00578,VERTICAL LOUVER GSC18FE3 WJM
AVL97754022,HIGH PRESS VALVE GSC18NPZ3RWOU,40101701PA01442,HORZNTL LOUVR BTM GSC12FO5 WKM
AVL97754178,TWO-WAY VALVE CASSETTE 2T     ,40101701PA01441,HORZNTL LOUVR TOP GSC12FO5 WKM
AVL97754180,THREE-WAY VALVE CASSETTE 2T   ,40101701PA00604,VERTCAL LOUVER LH GSC12FO5 WKM
AVL97754213,TWO-WAY VALVE CASSETTE 3T     ,40101701PA00603,VERTCAL LOUVER RH GSC12FO5 WKM
AVL97754215,THREE-WAY VALVE CASSETTE 3T   ,40101701PA01273,VERTICAL VANE ASSY A GSC24FR2
AVL97754237,TWO-WAY VALVE CASSETTE 4T     ,40101701PA01556,VANE B GSC24FR2 WLT
AVL97756489,Suction ValveGSC18MIN3RWPM    ,40101701PA01555,VERTICAL VANE ASSY B GSC24FR2
AVL97756490,Discharge ValveGSC18MIN3RWPM  ,40101701PA01554,VANE A GSC24FR2 WLT
AVL97756523,Discharge ValveGSC18CPZ3RWPC  ,40101701PA02256,HORIZONTAL LOUVER GSC12FR5WNT
AVL97756524,Suction ValveGSC18CPZ3RWPC    ,40101701PA02269,VERTICAL LOUVER ASYGSC12FR5WNT
AVL97756525,Valve SupportGSC18CPZ3RWPC    ,40101701PA02265,HORIZONTAL LOUVERGSC12FT3WNT
AVL97756530,Suction ValveGSC12MINV3RWPM   ,40101701PA02261,HORIZONTAL LOUVER GSC24FW2WNU
AVL97756581,Valve SupportGSC12CPZ5RWPC    ,40101701PA00613,SWING LOUVER GSC12FC3 WMZ
AVL97756582,Discharge ValveGSC12CPZ5RWPC  ,40101701PA00612,VERTICAL LOUVER GSC18FC3 WMZ
AVL97756583,Suction ValveGSC12CPZ5RWPC    ,40101701PA01435,BOTTM SWING LOUVR GSC18FP2 WLZ
AVL97756688,Discharg ValvGSC12F/SFZM5RWPM ,40101701PA01804,LOW PRESRE VALVE GSC12FP2 WLZ
AVL97756694,Suction ValveGSC12F/SFZM5RWPM ,40101701PA00602,SWING LOUVER GSC 12FP 2WLZ
AVL97756695,Valve SupportGSC12F/SFZM5RWPM ,40101701PA00601,UPER SWING LOUVER GSC18FP2 WLZ
AVL97756737,Discharge ValvGSC12F/SFZM3RWPM,40101701PA03388,HORIZNTAL LOUVER GSC12FV5 ZGJH
AVL97756744,Suction ValveGSC12F/S FZM3RWPM,40101701PA01590,VANE  POWER COOL  POWER COOL
AVL97756745,Valve SupportGSC12F/S FZM3RWPM,40101701PA01341,VERTICAL VANE ASSY  POWER COOL
AVL97756793,Dischrge Val GSC12FFZH/DG5RWPH,40101701PA01340,VERTICAL VANE ASSY  POWER COOL
AVL97757279,Valve Supprt GSC12FFZH/DG5RWPH,40101701PA01588,VANE A POWER COOL
AVL97757280,Suction Valv GSC12FFZH/DG5RWPH,40101701PA01339,VERTICAL VANE ASY A POWER COOL
AVL97757335,Suction Valve GSC 12 FFZHRWPH ,40101701PA03389,VERTICAL VANE ASY B POWER COOL
AVL97757336,Discharge Valve GSC 12FFZHRWPH,40101701PA02082,VANE B POWER COOL
AVL97757338,Valve Supprt GSC12FFZH/DG3RWPH,40101701PA01272,GUIDE BLADE GWC18GU4 WLH
AVL97757408,Disch Valve GSC18F/SFZM3RWPM  ,40101701PA01271,SWING LEVER2 GWC18GU4 WLH
AVL97757413,Suct Valve GSC18F/SFZM3RWPM   ,40101701PA03390,VERTICAL LOUVER GWC18GQ3WNC
AVL97757414,Valve Supp GSC18F/SFZM3RWPM   ,40101701PA00610,VERTICAL LOUVER GWC18GU 4 WMT
AVL97757440,Suction Valve GCC18GPM        ,40101701PA01552,GRILLE GSC18FR3 WLT
AVL97757442,Valve Support GCC18GPM        ,81141504SD01202,AIR VELOCTY METR/ANEMOMETER
AVL97757443,Discharge Valve GCC18GPM      ,40101701PA03391,Capacitor Clamp 1W5154
AVL97757522,Suction Valve GCC24GPM        ,40101701PA05572,STRAINER 1/1.5 -W
AVL97757546,Discharge Valve GCC24GPM      ,40101701PA05576,SELECTOR SWITCH 1/1.5/2 -W
AVL97757584,Suction valve asyGCC36GPM     ,40101701PA02543,Fan Cap 4 MDF 0.75/1-W
AVL97757585,Suction ValveGCC36GPM         ,40101701PA02542,Comp Cap 25 MFD 0.75/1-W
AVL97757586,Discharge Valve asyGCC36GPM   ,40101701PA02541,Comp Cap 80/100 MFD 2-S
AVL97757587,Discharge valveGCC36GPM       ,31162801DG00120,"CONTROL KNOBS, 0.75 -W, 5016"
AVL97757588,Valve SupportGCC36GPM         ,40101701PA05577,SUB ASLY SELECTOR SWITCH 1.5W
AVL97757819,Valve Support GSC18USZ5WPR    ,40101701PA01881,"STRAINER,1.5W,5156"
AVL97757820,Suction Valve GSC18USZ5WPR    ,40101701PA03392,"WATER TRAY 1.5-W,5156"
AVL97757821,Discharge Valve GSC18USZ5WPR  ,40101701PA03393,"PRTIRION/BLOWR ORIFCE,5156/58"
AVL97757849,Vertical Louver GWC18UGZ3WPR  ,40101701PA03394,"FAN ORIFCE PATTY 1W,5154"
AVL97758357,Suction valve GSC24FFXZ5CWQZ  ,40101701PA03395,DISCHARGE RUBBER WEIGHT
AVL97758358,Valve plate GSC24FFXZ5CWQZ    ,40101701PA01957,NYLON PIVOT 1/1.5/2-S GSC24F2
AVL97758359,Discharge valve GSC24FFXZ5CWQZ,40101701PA03396,DRAIN PAN 1-S
AVLSHK518DV,DISCHARGE VALVE GSC18FK5WNH   ,40101701PA03397,CONTROL BOX 1-S
AVLSHK518SV,SUCTION VALVE GSC18FK5WNH     ,40101701PA03398,CONTROL BOX COVER 1-S
AVLSHV518AV,CUT-OFF VLV SUB-ASSY GSC18FV5 ,40101701PA03399,Power Cord 1-S
AVLSHV518OV,CUT-OFF VALVE GSC18FV5 KRLH   ,40101701PA05793,Drain Pipe GSC24F2
AVLSHV518VA,CUT-OFF VLV SUB-ASSY GSC18FV5 ,40101701PA03400,Electric Box Cover GSC24F2
AVLSHV518VC,CUT OFF VALVE SUB-ASSYGSC18FV5,40101701PA03401,Electric Box  1-S
AVLSLJ218LV,LIQUID VALVE GSC18FJ 2/3WLL   ,40101701PA03402,Fan Blade  1-S
AVLSME312VA,LIQUID VALVE ASSY GSC12FE3 WJM,40101701PA03403,Valve Plate 1.5S
AVLSME324GA,GAS VALVE ASSY GSC24FE3 WJM   ,40101701PA00370,ELECTRICAL BOX COVER 1-S
AVLSME324GV,GAS VALVE GSC24FE3 WJM        ,40101701PA03404,ELECTRICAL PARTS BOX 1-S
AVLSME324LA,LIQUID VALVE ASSY GSC24FE3 WJM,40101701PA03405,Clamp Capacitor GSC24F2
AVLSME324LV,LIQUID VALVE GSC24FE3 WJM     ,40101701PA03406,Power Cord 1-S
AVLSME424GA,GAS VALVE ASSY GSC24FE4 WJM   ,40101701PA00484,Wall Mounting  GSC18FR3 WLT
AVLSME424LA,LIQUID VALVE ASSY GSC24FE4 WJM,40101701PA01224,DRAIN PAN 1.5/2-S GSC24F2
AVLSME424LV,LIQUID VALVE GSC24FE4 WJM     ,40101701PA03407,CONTROL BOX 1.5/2-S GSC24F2
AVLSME424PV,GAS PIPE VALVE GSC24FE4 WJM   ,40101701PA01511,CLAMP FR MOTOR 1.5/2-S GSC24F2
AVLSME510GV,GAS VALVE ASSY GSC10FE5 WJM   ,40101701PA01794,VALVE FOR SUCTION SER.1.5-S
AVLSME510LV,LIQUID VALVE ASSY GSC10FE5 WJM,40101701PA04816,Valve 1.5/2-SGSC24F2
AVLSME512LV,LIQUID VALVE ASSY GSC12FE5 WJM,40101701PA03408,Valve plate GSC24F2
AVLSME518GV,GAS VALVE ASSY GSC18FE5 WJM   ,40101701PA00369,ELEC.BOX COVER 2-S GSC24F2
AVLSME518LV,LIQUID VALVE ASSY GSC18FE5 WJM,40101701PA03409,ELECT.PARTS BOX 2-S GSC24F2
AVLSTR224RV,THREE-WAY VALVE GSC24FR2 WLT  ,40101701PA03410,CONNECTOR 2-S GSC24F2
AVLSTR224TV,TWO-WAY VALVE GSC24FR2 WLT    ,40101701PA03411,COMP POWER SPLY CORD GSC24F2
AVLSTR318V1,TWO-WAY VALVE GSC18FR3 WLT    ,40101701PA01956,MAGNETIC CONTACTOR 2-S GSC24F2
AVLSTR318V2,THREE-WAY VALVE GSC18FR3 WLT  ,40101701PA03412,"PRTIRION/BLOWR ORIFCE 1W,5154"
AVLSTR324TV,TWO-WAY VALVE GSC24FR3 WLT    ,40101701PA05891,SUB ASLY RUN CAPTR 35MFD 5154
B009,Exchange WM                   ,40101701PA03413,"WIRE HRNS+POWR CRD 1.5-W,5156"
B00A,Exchange Refrigerator         ,40101701PA03414,SUB ASLY CAPACITOR 4MFD 5156
B00B,Exchange AC                   ,40101701PA03415,Fan Cap 4 MFD GSW18KEN
BSH97753291,ASLY LED PCB WITH COVR/HSG BSH,40101701PA05867,EASY FIT FR SPLIT ASSY COMP UN
BSH97755360,SUCTN LNE ASLY BSH 290L 4 STAR,40101701PA02328,AXIAL FAN 1.2 TR
BSH97755361,SUCTN LNE ASLY BSH 310L 4 STAR,40101701PA05578,Blower Housing 1.2TR
BSH97755362,SUCTN LNE ASLY BSH 330L 4 STAR,40101701PA03416,DRAIN PAN 1.2 TR
BSH97755363,SUCTN LNE ASLY BSH 350L 4 STAR,40101701PA03417,DRAIN TUBE 1.2 TR
BSH97755596,SPIN BSH EA200 2/3STR 110/120W,40101701PA03418,CONTROL PCB 1.2 TR
BSH97755645,FRNT FSA PNL290BSH PERLGRYASLY,40101701PA03419,CONTROL PCB 1.2 TR
BSH97755646,FRT FSA PNL3500BSH PERLGRYASLY,40101701PA03420,TRANSFORMER CAPACITOR 1.2 TR
BSH97755737,RSF RH DRIL CGREY BSH         ,40101701PA03421,FAN CAPACITOR 1.2 TR
BSH97755886,CABNT BTM PC BSHSPIN 4STR R1  ,40101701PA03422,LINKAGE ROD.8TR
BSH97755887,CABNT BTM PC BSHSPIN 4STR R2  ,40101701PA03423,AXIAL FAN.8TR
BSH97755890,CABNT BTM PC BSHSPIN RGLR R1  ,40101701PA03424,RUNNING CAPACITOR.8TR
BSH97755891,CABNT BTM PC BSHSPIN RGLR R2  ,40101701PA03425,CAPACITOR FIXING RING.8TR
CCA07700027,CABINET ASSEMBLY SOFT CHOTUKOL,40101701PA03426,ELECTRICAL BOX SIDE PLATE.8TR
CCE07700028,ENGINE ASSLY SOFTCOOL DRK GREY,40101701PA03427,CORD CLAMP.8TR
CCE07700029,ENGINE ASSLY SOFTCOOL SLK GREY,40101701PA03428,TRANSFORMER.8TR
CEL97725191,MAIN PCB - 2CVM               ,40101701PA02002,Blower GWC9G2/G1
CEL97725195,DISPLAY PCB + LCD - 2CVM      ,40101701PA01223,REAR INSULATION PLT GWC9G2/G1
CEL97725202,TEMPERATURE SENSOR - 2CVM     ,40101701PA01955,SNAIL SHELL GWC9G2/G1
CEL97725205,HARNESS PCB - 2CVM            ,40101701PA02396,COMPRESSOR GASKET GWC9G2/G1
CFM97739752,AXIAL FAN BIG CHOTUCOOL       ,40101701PA02369,WATER TRAY GWC9G2/G1
CFM97739755,SMALL FAN(60MM) CHOTUKOOL     ,40101701PA02538,Fan Cap 3 MFD GWC9G2/G1
CFM97741109,MEDIUM FAN(60MM) CHOTUKOOL    ,40101701PA02537,Comp Cap GWC9G2/G1/14G2
CFM97756821,AXIAL FAN 80 x 80 x 20        ,40101701PA01113,Electric Box GWC19G3
CFM97756822,AXIAL FAN 92 x 92 x 25        ,40101701PA03429,Clamp Capacitor GWC9G2/G1/14G2
CFN97739749,PELTIER CHIP CHOTA CHOTUKOOL  ,40101701PA01510,Clamp Cable GWC9G2/G1/14G2
CFN97743098,AC CORD ASSLY - 45L CHOTUKOOL ,40101701PA01222,Electric Box GWC14G2
CFN97743944,6K OHM NTC TYPE TEMP SENSOR   ,40101701PA01954,Washers GWC9G2/G1/14G2
CFN97744135,2 CORE PCB WIRE-CKL           ,40101701PA01953,NUT+WASH M8 GWC9G2/G1/19G3
CFN97747394,AC CORD ASSLY-SOFT CHOTUKOOL  ,40101701PA00536,REAR INSULTION PLATE GWC14G2
CGK97743099,"·GASKET-340MM, CHOTUKOOL 45L··",40101701PA00535,TOP CONNECT PLATE GWC14G2
CGK97743100,"·GASKET-1220MM, CHOTUKOOL 45L·",40101701PA00487,FRONT INSULTON PLATE GWC14G2
CGK97748154,GASKET FB FR SOFT CHOTUKOOL   ,40101701PA01952,CROSS BEAM GWC14G2
CHW97740054,NO.4 SCR FR SOCKET CHOTUKOOL  ,40101701PA04743,CLPBRD OF SNAIL SHEL GWC14G2
CHW97740055,NO.6X15MM SELF TAP SCR CHOTUKO,40101701PA03430,INDCTR LIGT COVER GSC19G1
CHW97740607,M4 SCR HT SINK HOT SIDE CHOTUK,40101701PA01112,Drain Pipe GSC19G1/GSH19G1
CHW97743117,SCREW SS M4 X 15 MM           ,40101701PA02597,Fan Cap GWC14G2
CHW97747767,M5 SCREW SOFTCK14164A         ,40101701PA02536,Transformer GWC14G2
CMS07700014,SINGLE DOOR OUTER CRED CKL    ,40101701PA00451,Motor Bracket GSC12G1
CMS07700016,SINGLE DR INNER· CKL          ,40101701PA00368,TOP COVER GSC12G1
CMS97739750,AL SPACER BLOCK CHOTUCOOL     ,40101701PA00316,BACK COVER GSC19G1
CMS97739753,HEAT SINK HOT SIDE CHOTUCOOL  ,40101701PA00534,LEFT BACK SIDE PLATE GSC19G1
CMS97739754,HEAT SINK COLD SIDE CHOTUCOOL ,40101701PA01219,Electric Box GSC19G1
CMS97739759,INSULATION FOAM TAPE CHOTUCOOL,40101701PA01739,Capillary Assem GSC19G1
CMS97740035,KNOB-CANDY RED-CHOTU KOOL     ,40101701PA01103,Drain Tray GWC19G3
CMS97740036,KNOB-PLATINUM.GREY-CHOTU KOOL ,40101701PA04788,RELAY 841S1A-D200/240V GWC19G3
CMS97740043,CVR FR POUR HOLE-CND RED CHOTU,40101701PA01886,Clamp Capacitor GWC19G3
CMS97740045,SEPERATOR-CHOTUKOOL           ,40101701PA02535,Transformer GWC9G2
CMS97740046,CVR CAB.TOP FRM-SLK GREY CHOTU,40101701PA01951,NUT WITH WASHER M6 GWC14G2
CMS97740064,USER MANUAL-CHOTU KOOL        ,40101701PA01116,WATER TRAY/DRAIN BOX GWC19G3
CMS97740065,WARNING STICKER CHOTUKOOL     ,40101701PA01218,DRAINAGE PAN GWC14G2
CMS97740613,THERMAL GREASE ANABOND-652C   ,40101701PA01885,SNAIL SHELL GWC19G3
CMS97740614,SUPPLY CORD ADAPTOR ASSY CHOTU,40101701PA01880,CROSS BEAM GWC19G3
CMS97740615,SOCKET FOR 12V DC SUPPLY      ,40101701PA01884,FRTCLAPBRD SNAIL SHELL GWC19G3
CMS97741287,WIRE SHELF FOR CHOTUCOOL      ,40101701PA00314,SIGNAL RECEIVER COVER GSC12G1
CMS97741337,USER MANUAL ( HEAVY DUTY)     ,40101701PA01950,Power Cord GSC19G1
CMS97741340,CVR FOR POURING HOLE FAWN GREY,32101502SD00347,PCB Main Low V GSH19G1
